year,region,sex,name,count,ranking,prop
1999,East,B,,32300,0,1
1999,London,B,JAMES,1071,1,0.0197996006803224
1999,London,B,THOMAS,978,2,0.0180803076240479
1999,London,B,JACK,953,3,0.017618132071286
1999,London,B,DANIEL,901,4,0.0166568069215411
1999,London,B,JOSEPH,768,5,0.0141980329808474
1999,London,B,JOSHUA,743,6,0.0137358574280855
1999,London,B,SAMUEL,711,7,0.0131442727205502
1999,London,B,MOHAMMED,702,8,0.0129778895215559
1999,London,B,HARRY,680,9,0.0125711750351253
1999,London,B,GEORGE,667,10,0.0123308437476891
1999,London,B,,54092,0,1
1999,South East,B,JAMES,1592,1,0.0330660906409671
1999,South East,B,THOMAS,1562,2,0.0324429859178333
1999,South East,B,JACK,1553,3,0.0322560545008931
1999,South East,B,JOSHUA,1173,4,0.0243633946745316
1999,South East,B,SAMUEL,1127,5,0.0234079674323931
1999,South East,B,DANIEL,1105,6,0.0229510239687617
1999,South East,B,MATTHEW,1033,7,0.0214555726332406
1999,South East,B,HARRY,991,8,0.0205832260208532
1999,South East,B,WILLIAM,971,9,0.0201678228720974
1999,South East,B,GEORGE,894,10,0.0185685207493873
1999,South East,B,,48146,0,1
1999,South West,B,THOMAS,932,1,0.0349718574108818
1999,South West,B,JACK,891,2,0.0334333958724203
1999,South West,B,JAMES,818,3,0.0306941838649156
1999,South West,B,JOSHUA,737,4,0.0276547842401501
1999,South West,B,SAMUEL,660,5,0.024765478424015
1999,South West,B,WILLIAM,593,6,0.0222514071294559
1999,South West,B,DANIEL,568,7,0.021313320825516
1999,South West,B,MATTHEW,549,8,0.0206003752345216
1999,South West,B,HARRY,538,9,0.020187617260788
1999,South West,B,OLIVER,528,10,0.019812382739212
1999,South West,B,,26650,0,1
1999,Wales,B,JACK,487,1,0.0294419926243879
1999,Wales,B,THOMAS,479,2,0.0289583459282994
1999,Wales,B,JOSHUA,434,3,0.0262378332628015
1999,Wales,B,CALLUM,406,4,0.0245450698264918
1999,Wales,B,DANIEL,391,5,0.0236382322713258
1999,Wales,B,JAMES,345,6,0.0208572637688169
1999,Wales,B,SAMUEL,328,7,0.0198295145396288
1999,Wales,B,LIAM,325,8,0.0196481470285956
1999,Wales,B,RYAN,307,9,0.0185599419623965
1999,Wales,B,RHYS,293,10,0.0177135602442416
1999,Wales,B,,16541,0,1
1999,North East,G,CHLOE,559,1,0.041263748431387
1999,North East,G,EMILY,375,2,0.0276814054772274
1999,North East,G,REBECCA,332,3,0.0245072709825054
1999,North East,G,MEGAN,329,4,0.0242858197386875
1999,North East,G,BETHANY,315,5,0.023252380600871
1999,North East,G,SOPHIE,311,6,0.0229571122757806
1999,North East,G,LAUREN,286,7,0.0211116852439655
1999,North East,G,OLIVIA,255,8,0.0188233557245147
1999,North East,G,JESSICA,248,9,0.0183066361556064
1999,North East,G,AMY,240,10,0.0177160995054256
1999,North East,G,,13547,0,1
1999,North West,G,CHLOE,1230,1,0.0318372418077341
1999,North West,G,MEGAN,1052,2,0.0272299011233628
1999,North West,G,OLIVIA,1017,3,0.026323963348346
1999,North West,G,EMILY,957,4,0.0247709271626029
1999,North West,G,REBECCA,778,5,0.0201377025418026
1999,North West,G,JESSICA,735,6,0.0190246932753533
1999,North West,G,LAUREN,658,7,0.0170316301703163
1999,North West,G,BETHANY,655,8,0.0169539783610291
1999,North West,G,HANNAH,644,9,0.0166692550603096
1999,North West,G,SOPHIE,619,10,0.0160221566495833
1999,North West,G,,38634,0,1
1999,Yorkshire and The Humber,G,CHLOE,950,1,0.0332633053221289
1999,Yorkshire and The Humber,G,MEGAN,799,2,0.0279761904761905
1999,Yorkshire and The Humber,G,EMILY,673,3,0.0235644257703081
1999,Yorkshire and The Humber,G,OLIVIA,640,4,0.0224089635854342
1999,Yorkshire and The Humber,G,BETHANY,573,5,0.020063025210084
1999,Yorkshire and The Humber,G,CHARLOTTE,502,6,0.0175770308123249
1999,Yorkshire and The Humber,G,JESSICA,493,7,0.0172619047619048
1999,Yorkshire and The Humber,G,REBECCA,446,8,0.0156162464985994
1999,Yorkshire and The Humber,G,SOPHIE,444,9,0.015546218487395
1999,Yorkshire and The Humber,G,LUCY,440,10,0.015406162464986
1999,Yorkshire and The Humber,G,,28560,0,1
1999,East Midlands,G,CHLOE,757,1,0.033126203395764
1999,East Midlands,G,EMILY,531,2,0.0232364782075967
1999,East Midlands,G,MEGAN,519,3,0.0227113600560126
1999,East Midlands,G,OLIVIA,447,4,0.019560651146508
1999,East Midlands,G,CHARLOTTE,421,5,0.0184228951514091
1999,East Midlands,G,LAUREN,412,6,0.018029056537721
1999,East Midlands,G,JESSICA,399,7,0.0174601785401715
1999,East Midlands,G,SOPHIE,379,8,0.0165849816208647
1999,East Midlands,G,BETHANY,368,9,0.0161036233152459
1999,East Midlands,G,REBECCA,351,10,0.0153597059338351
1999,East Midlands,G,,22852,0,1
1999,West Midlands,G,CHLOE,1120,1,0.03664441826986
1999,West Midlands,G,MEGAN,741,2,0.0242442088731841
1999,West Midlands,G,EMILY,684,3,0.0223792697290931
1999,West Midlands,G,CHARLOTTE,584,4,0.0191074466692841
1999,West Midlands,G,LAUREN,551,5,0.0180277450595472
1999,West Midlands,G,SOPHIE,532,6,0.0174060986781835
1999,West Midlands,G,OLIVIA,503,7,0.0164572699908389
1999,West Midlands,G,JESSICA,495,8,0.0161955241460542
1999,West Midlands,G,BETHANY,448,9,0.014657767307944
1999,West Midlands,G,REBECCA,416,10,0.0136107839288051
1999,West Midlands,G,,30564,0,1
1999,East,G,CHLOE,966,1,0.031795141860312
1999,East,G,EMILY,748,2,0.0246198406951484
1999,East,G,MEGAN,629,3,0.0207030478572839
1999,East,G,CHARLOTTE,570,4,0.0187611085511158
1999,East,G,SOPHIE,557,5,0.0183332236192482
1999,East,G,LAUREN,520,6,0.0171153972747021
1999,East,G,JESSICA,510,7,0.0167862550194194
1999,East,G,OLIVIA,486,8,0.0159963136067408
1999,East,G,HANNAH,483,9,0.015897570930156
1999,East,G,REBECCA,483,10,0.015897570930156
1999,East,G,,30382,0,1
1999,London,G,CHLOE,743,1,0.0144423278777748
1999,London,G,EMILY,618,2,0.0120125957314466
1999,London,G,JESSICA,540,3,0.0104964428721378
1999,London,G,SOPHIE,538,4,0.0104575671577965
1999,London,G,OLIVIA,524,5,0.0101854371574078
1999,London,G,HANNAH,523,6,0.0101659993002371
1999,London,G,LAUREN,497,7,0.00966061501380088
1999,London,G,CHARLOTTE,495,8,0.00962173929945963
1999,London,G,REBECCA,482,9,0.0093690471562415
1999,London,G,MEGAN,467,10,0.00907747929868211
1999,London,G,,51446,0,1
1999,South East,G,CHLOE,1259,1,0.0276709378228093
1999,South East,G,EMILY,1144,2,0.0251434097452691
1999,South East,G,MEGAN,932,3,0.0204839666805864
1999,South East,G,CHARLOTTE,898,4,0.0197366975098354
1999,South East,G,SOPHIE,862,5,0.0189454713290402
1999,South East,G,LAUREN,833,6,0.0183080946833996
1999,South East,G,HANNAH,773,7,0.0169893843820743
1999,South East,G,OLIVIA,720,8,0.0158245236159036
1999,South East,G,REBECCA,701,9,0.015406932020484
1999,South East,G,LUCY,697,10,0.0153190180003956
1999,South East,G,,45499,0,1
1999,South West,G,CHLOE,856,1,0.0336689741976086
1999,South West,G,EMILY,655,2,0.0257630585273757
1999,South West,G,MEGAN,544,3,0.0213971050975456
1999,South West,G,CHARLOTTE,505,4,0.0198631214600378
1999,South West,G,SOPHIE,480,5,0.0188797986154814
1999,South West,G,JESSICA,462,6,0.0181718061674009
1999,South West,G,LAUREN,429,7,0.0168738200125865
1999,South West,G,OLIVIA,423,8,0.016637822529893
1999,South West,G,REBECCA,410,9,0.0161264946507237
1999,South West,G,BETHANY,388,10,0.0152611705475142
1999,South West,G,,25424,0,1
1999,Wales,G,CHLOE,594,1,0.038150289017341
1999,Wales,G,MEGAN,430,2,0.0276172125883109
1999,Wales,G,EMILY,372,3,0.0238921001926782
1999,Wales,G,SOPHIE,309,4,0.0198458574181118
1999,Wales,G,LAUREN,272,5,0.0174694926140013
1999,Wales,G,GEORGIA,247,6,0.0158638407193321
1999,Wales,G,JESSICA,237,7,0.0152215799614644
1999,Wales,G,OLIVIA,234,8,0.015028901734104
1999,Wales,G,FFION,232,9,0.0149004495825305
1999,Wales,G,REBECCA,225,10,0.0144508670520231
1999,Wales,G,,15570,0,1
2000,North East,B,JACK,543,1,0.0399176652209072
2000,North East,B,MATTHEW,369,2,0.0271263691832684
2000,North East,B,JAMES,367,3,0.0269793427920312
2000,North East,B,THOMAS,344,4,0.0252885392928031
2000,North East,B,LEWIS,336,5,0.0247004337278542
2000,North East,B,DANIEL,322,6,0.0236712489891936
2000,North East,B,RYAN,299,7,0.0219804454899655
2000,North East,B,ADAM,282,8,0.020730721164449
2000,North East,B,JOSHUA,280,9,0.0205836947732118
2000,North East,B,LIAM,280,9,0.0205836947732118
2000,North East,B,,13603,0,1
2000,North West,B,JACK,1374,1,0.0350456562771004
2000,North West,B,THOMAS,1299,2,0.0331326837728919
2000,North West,B,JAMES,1055,3,0.0269091465592001
2000,North West,B,DANIEL,973,4,0.0248176299545988
2000,North West,B,JOSEPH,961,5,0.0245115543539254
2000,North West,B,JOSHUA,936,6,0.0238738968525226
2000,North West,B,MATTHEW,878,7,0.022394531449268
2000,North West,B,CALLUM,786,8,0.0200479518441055
2000,North West,B,LEWIS,786,8,0.0200479518441055
2000,North West,B,LUKE,732,10,0.0186706116410753
2000,North West,B,,39206,0,1
2000,Yorkshire and The Humber,B,JACK,958,1,0.0335669236159776
2000,Yorkshire and The Humber,B,THOMAS,851,2,0.0298177995795375
2000,Yorkshire and The Humber,B,JOSHUA,808,3,0.0283111422564821
2000,Yorkshire and The Humber,B,JAMES,638,4,0.022354590049054
2000,Yorkshire and The Humber,B,JOSEPH,624,5,0.021864050455501
2000,Yorkshire and The Humber,B,HARRY,589,6,0.0206377014716188
2000,Yorkshire and The Humber,B,LEWIS,570,7,0.0199719691660827
2000,Yorkshire and The Humber,B,SAMUEL,543,8,0.0190259285213735
2000,Yorkshire and The Humber,B,DANIEL,537,9,0.0188156972669937
2000,Yorkshire and The Humber,B,MATTHEW,529,10,0.0185353889278206
2000,Yorkshire and The Humber,B,,28540,0,1
2000,East Midlands,B,JACK,743,1,0.0316372152437726
2000,East Midlands,B,THOMAS,741,2,0.0315520545028742
2000,East Midlands,B,JOSHUA,673,3,0.028656589312327
2000,East Midlands,B,JAMES,537,4,0.0228656589312327
2000,East Midlands,B,HARRY,495,5,0.0210772833723653
2000,East Midlands,B,SAMUEL,492,6,0.0209495422610177
2000,East Midlands,B,JOSEPH,465,7,0.0197998722588887
2000,East Midlands,B,DANIEL,436,8,0.0185650415158612
2000,East Midlands,B,MATTHEW,432,9,0.0183947200340643
2000,East Midlands,B,WILLIAM,415,10,0.0176708537364275
2000,East Midlands,B,,23485,0,1
2000,West Midlands,B,JACK,1009,1,0.0320867518921325
2000,West Midlands,B,THOMAS,896,2,0.0284932900845895
2000,West Midlands,B,JAMES,760,3,0.02416841569675
2000,West Midlands,B,JOSHUA,759,4,0.0241366151497806
2000,West Midlands,B,DANIEL,633,5,0.0201297462316352
2000,West Midlands,B,JOSEPH,592,6,0.0188259238058895
2000,West Midlands,B,MOHAMMED,584,7,0.0185715194301342
2000,West Midlands,B,HARRY,567,8,0.0180309101316543
2000,West Midlands,B,CALLUM,547,9,0.0173948991922661
2000,West Midlands,B,RYAN,535,10,0.0170132926286332
2000,West Midlands,B,,31446,0,1
2000,East,B,THOMAS,922,1,0.0293864541832669
2000,East,B,JACK,908,2,0.0289402390438247
2000,East,B,JAMES,855,3,0.0272509960159363
2000,East,B,HARRY,833,4,0.0265498007968128
2000,East,B,JOSHUA,678,5,0.021609561752988
2000,East,B,DANIEL,666,6,0.0212270916334661
2000,East,B,SAMUEL,658,7,0.0209721115537849
2000,East,B,OLIVER,574,8,0.0182948207171315
2000,East,B,JOSEPH,566,9,0.0180398406374502
2000,East,B,WILLIAM,565,10,0.01800796812749
2000,East,B,,31375,0,1
2000,London,B,JAMES,966,1,0.0180415740619689
2000,London,B,THOMAS,917,2,0.0171264217544777
2000,London,B,DANIEL,875,3,0.0163420054909138
2000,London,B,JACK,859,4,0.0160431802476514
2000,London,B,JOSHUA,779,5,0.0145490540313393
2000,London,B,JOSEPH,745,6,0.0139140503894066
2000,London,B,HARRY,726,7,0.0135591954130325
2000,London,B,SAMUEL,706,8,0.0131856638589545
2000,London,B,MOHAMMED,673,9,0.0125693367947257
2000,London,B,ALEXANDER,624,10,0.0116541844872346
2000,London,B,,53543,0,1
2000,South East,B,THOMAS,1422,1,0.0307180506350989
2000,South East,B,JACK,1417,2,0.0306100406117688
2000,South East,B,JAMES,1335,3,0.0288386762291541
2000,South East,B,HARRY,1276,4,0.0275641579538581
2000,South East,B,JOSHUA,1096,5,0.0236757971139722
2000,South East,B,SAMUEL,1040,6,0.0224660848526743
2000,South East,B,OLIVER,958,7,0.0206947204700596
2000,South East,B,DANIEL,939,8,0.020284282381405
2000,South East,B,WILLIAM,904,9,0.0195282122180938
2000,South East,B,MATTHEW,884,10,0.0190961721247732
2000,South East,B,,46292,0,1
2000,South West,B,THOMAS,823,1,0.0320158717809072
2000,South West,B,JACK,805,2,0.0313156461526492
2000,South West,B,SAMUEL,689,3,0.0268030809927643
2000,South West,B,JOSHUA,681,4,0.0264918696024275
2000,South West,B,JAMES,671,5,0.0261028553645063
2000,South West,B,HARRY,654,6,0.0254415311600405
2000,South West,B,MATTHEW,534,7,0.0207733603049872
2000,South West,B,JOSEPH,532,8,0.0206955574574029
2000,South West,B,DANIEL,519,9,0.0201898389481055
2000,South West,B,WILLIAM,518,10,0.0201509375243134
2000,South West,B,,25706,0,1
2000,Wales,B,JACK,458,1,0.0281828810534736
2000,Wales,B,THOMAS,453,2,0.0278752076795274
2000,Wales,B,JOSHUA,405,3,0.0249215432896437
2000,Wales,B,CALLUM,361,4,0.022214017598917
2000,Wales,B,DANIEL,327,5,0.0201218386560827
2000,Wales,B,RHYS,326,6,0.0200603039812935
2000,Wales,B,RYAN,304,7,0.0187065411359301
2000,Wales,B,JORDAN,303,8,0.0186450064611409
2000,Wales,B,JAMES,301,9,0.0185219371115624
2000,Wales,B,LIAM,295,10,0.0181527290628269
2000,Wales,B,,16251,0,1
2000,North East,G,CHLOE,438,1,0.0339640198511166
2000,North East,G,EMILY,346,2,0.0268300248138958
2000,North East,G,MEGAN,322,3,0.024968982630273
2000,North East,G,JESSICA,286,4,0.0221774193548387
2000,North East,G,BETHANY,277,5,0.0214795285359802
2000,North East,G,REBECCA,266,6,0.0206265508684864
2000,North East,G,SOPHIE,253,7,0.0196184863523573
2000,North East,G,LAUREN,248,8,0.0192307692307692
2000,North East,G,HANNAH,236,9,0.0183002481389578
2000,North East,G,ELLIE,227,10,0.0176023573200993
2000,North East,G,,12896,0,1
2000,North West,G,CHLOE,1093,1,0.0291707811791081
2000,North West,G,MEGAN,941,2,0.0251140943179695
2000,North West,G,EMILY,891,3,0.0237796578504897
2000,North West,G,OLIVIA,815,4,0.0217513144199205
2000,North West,G,JESSICA,691,5,0.0184419119805706
2000,North West,G,LAUREN,658,6,0.0175611839120339
2000,North West,G,HANNAH,649,7,0.0173209853478876
2000,North West,G,REBECCA,643,8,0.01716085297179
2000,North West,G,LUCY,625,9,0.0166804558434973
2000,North West,G,CHARLOTTE,603,10,0.0160933037978062
2000,North West,G,,37469,0,1
2000,Yorkshire and The Humber,G,CHLOE,804,1,0.0293152483045286
2000,Yorkshire and The Humber,G,MEGAN,630,2,0.0229709035222052
2000,Yorkshire and The Humber,G,EMILY,613,3,0.0223510537446219
2000,Yorkshire and The Humber,G,OLIVIA,523,4,0.0190694960985926
2000,Yorkshire and The Humber,G,CHARLOTTE,494,5,0.0180121053015387
2000,Yorkshire and The Humber,G,BETHANY,486,6,0.0177204112885583
2000,Yorkshire and The Humber,G,ELLIE,469,7,0.017100561510975
2000,Yorkshire and The Humber,G,LAUREN,455,8,0.0165900969882593
2000,Yorkshire and The Humber,G,LUCY,446,9,0.0162619412236564
2000,Yorkshire and The Humber,G,GEORGIA,442,10,0.0161160942171662
2000,Yorkshire and The Humber,G,,27426,0,1
2000,East Midlands,G,CHLOE,608,1,0.0272621289570442
2000,East Midlands,G,EMILY,508,2,0.0227782261680567
2000,East Midlands,G,MEGAN,463,3,0.0207604699130123
2000,East Midlands,G,CHARLOTTE,403,4,0.0180701282396198
2000,East Midlands,G,JESSICA,394,5,0.0176665769886109
2000,East Midlands,G,SOPHIE,385,6,0.017263025737602
2000,East Midlands,G,LAUREN,384,7,0.0172181867097121
2000,East Midlands,G,OLIVIA,376,8,0.0168594744865931
2000,East Midlands,G,BETHANY,374,9,0.0167697964308134
2000,East Midlands,G,GEORGIA,364,10,0.0163214061519146
2000,East Midlands,G,,22302,0,1
2000,West Midlands,G,CHLOE,908,1,0.0302153006555522
2000,West Midlands,G,MEGAN,655,2,0.0217962796579149
2000,West Midlands,G,EMILY,587,3,0.0195334597850321
2000,West Midlands,G,LAUREN,548,4,0.0182356660344082
2000,West Midlands,G,JESSICA,530,5,0.017636684303351
2000,West Midlands,G,SOPHIE,522,6,0.0173704702006589
2000,West Midlands,G,CHARLOTTE,517,7,0.0172040863864763
2000,West Midlands,G,LUCY,474,8,0.0157731855845063
2000,West Midlands,G,BETHANY,467,9,0.0155402482446508
2000,West Midlands,G,OLIVIA,442,10,0.014708329173738
2000,West Midlands,G,,30051,0,1
2000,East,G,CHLOE,789,1,0.0264667404649291
2000,East,G,EMILY,713,2,0.0239173459461273
2000,East,G,CHARLOTTE,571,3,0.0191540035557345
2000,East,G,MEGAN,551,4,0.0184831102613129
2000,East,G,SOPHIE,501,5,0.0168058770252591
2000,East,G,HANNAH,493,6,0.0165375197074905
2000,East,G,JESSICA,490,7,0.0164368857133273
2000,East,G,LAUREN,472,8,0.0158330817483479
2000,East,G,LUCY,457,9,0.0153299117775318
2000,East,G,AMY,437,10,0.0146590184831103
2000,East,G,,29811,0,1
2000,London,G,CHLOE,624,1,0.0121989365029715
2000,London,G,EMILY,600,2,0.0117297466374726
2000,London,G,HANNAH,579,3,0.0113192055051611
2000,London,G,JESSICA,540,4,0.0105567719737254
2000,London,G,SOPHIE,495,5,0.00967704097591492
2000,London,G,OLIVIA,477,6,0.00932514857679074
2000,London,G,MEGAN,475,7,0.0092860494213325
2000,London,G,CHARLOTTE,466,8,0.00911010322177041
2000,London,G,LUCY,433,9,0.00846496715670942
2000,London,G,LAUREN,420,10,0.00821082264623084
2000,London,G,,51152,0,1
2000,South East,G,CHLOE,1046,1,0.0236903494666274
2000,South East,G,EMILY,1041,2,0.0235771068783548
2000,South East,G,CHARLOTTE,894,3,0.0202477747831404
2000,South East,G,MEGAN,884,4,0.0200212896065952
2000,South East,G,SOPHIE,783,5,0.0177337893234888
2000,South East,G,LAUREN,765,6,0.0173261160057074
2000,South East,G,HANNAH,741,7,0.016782551581999
2000,South East,G,JESSICA,724,8,0.0163975267818721
2000,South East,G,LUCY,697,9,0.0157860168052001
2000,South East,G,OLIVIA,655,10,0.0148347790637103
2000,South East,G,,44153,0,1
2000,South West,G,CHLOE,738,1,0.0302831350020517
2000,South West,G,EMILY,586,2,0.0240459581452606
2000,South West,G,MEGAN,495,3,0.0203118588428396
2000,South West,G,LAUREN,483,4,0.0198194501436192
2000,South West,G,CHARLOTTE,452,5,0.0185473943373
2000,South West,G,JESSICA,449,6,0.0184242921624949
2000,South West,G,SOPHIE,427,7,0.0175215428805909
2000,South West,G,LUCY,393,8,0.0161263848994666
2000,South West,G,OLIVIA,382,9,0.0156750102585146
2000,South West,G,BETHANY,364,10,0.014936397209684
2000,South West,G,,24370,0,1
2000,Wales,G,CHLOE,485,1,0.0322194911313359
2000,Wales,G,MEGAN,452,2,0.0300272370955956
2000,Wales,G,EMILY,346,3,0.0229854514050355
2000,Wales,G,SOPHIE,287,4,0.0190659669168936
2000,Wales,G,LAUREN,268,5,0.017803760047831
2000,Wales,G,JESSICA,246,6,0.0163422573573374
2000,Wales,G,HANNAH,243,7,0.0161429615359065
2000,Wales,G,GEORGIA,223,8,0.0148143227263668
2000,Wales,G,OLIVIA,218,9,0.0144821630239819
2000,Wales,G,FFION,215,10,0.014282867202551
2000,Wales,G,,15053,0,1
2001,North East,B,JACK,531,1,0.0396860986547085
2001,North East,B,JAMES,365,2,0.0272795216741405
2001,North East,B,THOMAS,341,3,0.0254857997010463
2001,North East,B,MATTHEW,337,4,0.025186846038864
2001,North East,B,LEWIS,331,5,0.0247384155455904
2001,North East,B,DANIEL,326,6,0.0243647234678625
2001,North East,B,JOSHUA,308,7,0.0230194319880419
2001,North East,B,ADAM,295,8,0.0220478325859492
2001,North East,B,JOSEPH,274,9,0.0204783258594918
2001,North East,B,LUKE,258,10,0.0192825112107623
2001,North East,B,,13380,0,1
2001,North West,B,JACK,1407,1,0.0364933212294125
2001,North West,B,THOMAS,1206,2,0.0312799896252107
2001,North West,B,JOSHUA,946,3,0.0245363766048502
2001,North West,B,JAMES,909,4,0.0235767085981066
2001,North West,B,DANIEL,854,5,0.0221501750745688
2001,North West,B,MATTHEW,841,6,0.0218129944235508
2001,North West,B,LEWIS,827,7,0.0214498767993775
2001,North West,B,JOSEPH,799,8,0.020723641551031
2001,North West,B,ADAM,687,9,0.0178187005576449
2001,North West,B,SAMUEL,669,10,0.0173518350408507
2001,North West,B,,38555,0,1
2001,Yorkshire and The Humber,B,JACK,916,1,0.031989942026961
2001,Yorkshire and The Humber,B,THOMAS,858,2,0.0299643780121534
2001,Yorkshire and The Humber,B,JOSHUA,798,3,0.0278689669623525
2001,Yorkshire and The Humber,B,JAMES,648,4,0.0226304393378501
2001,Yorkshire and The Humber,B,HARRY,596,5,0.0208144164280226
2001,Yorkshire and The Humber,B,LEWIS,588,6,0.0205350282880492
2001,Yorkshire and The Humber,B,JOSEPH,528,7,0.0184396172382482
2001,Yorkshire and The Humber,B,DANIEL,525,8,0.0183348466857582
2001,Yorkshire and The Humber,B,SAMUEL,524,9,0.0182999231682615
2001,Yorkshire and The Humber,B,MOHAMMED,467,10,0.0163092826709506
2001,Yorkshire and The Humber,B,,28634,0,1
2001,East Midlands,B,JACK,713,1,0.0310040440057399
2001,East Midlands,B,THOMAS,710,2,0.0308735922076793
2001,East Midlands,B,JOSHUA,633,3,0.0275253293907901
2001,East Midlands,B,JAMES,537,4,0.0233508718528504
2001,East Midlands,B,HARRY,502,5,0.0218289342088098
2001,East Midlands,B,JOSEPH,473,6,0.0205679001608905
2001,East Midlands,B,SAMUEL,452,7,0.0196547375744662
2001,East Midlands,B,WILLIAM,437,8,0.0190024785841632
2001,East Midlands,B,OLIVER,403,9,0.0175240248728095
2001,East Midlands,B,DANIEL,378,10,0.0164369265556377
